Temperature,Sound,Heartbeat,X1,Y1,Z1,X2,Y2,Z2,Classification,Feedback
18183,-1,1,48,-1,-1,-1,1300,-7388,-15504,250,Sad
18182,35,1,44,-2140,-16352,-2316,1180,-7468,-15672,250,Sad
18181,35,1,48,-1480,-16480,-2380,1180,-7468,-15672,250,Sad
18180,-1,1,48,-1,-1,-1,1196,-7416,-15680,250,Sad
1818,32,1,72,5812,3008,14672,2020,-6388,-15848,200,Fear
18179,35,-1,48,-1988,-16408,-2156,1196,-7416,-15680,250,Sad
18178,35,1,48,-1480,-16480,-2380,-1,-1,-1,250,Sad
18177,-1,1,48,-1,-1,-1,-1,-1,-1,250,Sad
18176,35,-1,48,-1988,-16408,-2156,1304,-7448,-15540,250,Sad
18175,35,-1,48,-1664,-16460,-2336,1304,-7448,-15540,250,Sad
18174,-1,1,48,-1,-1,-1,-1,-1,-1,250,Sad
18173,35,1,48,-2208,-16320,-2252,-1,-1,-1,250,Sad
18172,35,-1,48,-1664,-16460,-2336,1184,-7368,-15632,250,Sad
18171,-1,1,48,-1,-1,-1,1184,-7368,-15632,250,Sad
18170,35,1,48,-2208,-16320,-2252,1240,-7332,-15520,250,Sad
1817,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
18169,35,-1,48,-1968,-16300,-2188,1240,-7332,-15520,250,Sad
18168,-1,1,48,-1,-1,-1,-1,-1,-1,250,Sad
18167,35,1,48,-1280,-16480,-2456,-1,-1,-1,250,Sad
18166,35,-1,48,-1968,-16300,-2188,1180,-7496,-15712,250,Sad
18165,34,-1,48,-1264,-16500,-2500,1180,-7496,-15712,250,Sad
18164,35,1,48,-1280,-16480,-2456,-1,-1,-1,250,Sad
18163,34,1,48,-1316,-16468,-2396,-1,-1,-1,250,Sad
18162,34,-1,48,-1264,-16500,-2500,1152,-7416,-15572,250,Sad
18161,34,1,48,-1524,-16408,-2364,1152,-7416,-15572,250,Sad
18160,34,1,48,-1316,-16468,-2396,1260,-7356,-15576,250,Sad
1816,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
18159,34,1,48,-1408,-16532,-2320,1260,-7356,-15576,250,Sad
18158,34,1,48,-1524,-16408,-2364,1280,-7408,-15592,200,Sad
18157,-1,1,48,-1,-1,-1,1280,-7408,-15592,200,Sad
18156,34,1,48,-1408,-16532,-2320,1228,-7448,-15844,200,Sad
18155,34,1,48,-1564,-16532,-2352,1228,-7448,-15844,200,Sad
18154,-1,1,48,-1,-1,-1,1236,-7424,-15508,200,Sad
18153,34,1,48,-644,-16680,-2344,1236,-7424,-15508,200,Sad
18152,34,1,48,-1564,-16532,-2352,1124,-7352,-15648,200,Sad
18151,34,1,48,-680,-16216,-2404,1124,-7352,-15648,200,Sad
18150,34,1,48,-644,-16680,-2344,1252,-7364,-15736,200,Sad
1815,32,1,72,5884,3040,14504,2204,-6632,-16012,200,Fear
18149,34,1,48,-1632,-16360,-2308,1252,-7364,-15736,200,Sad
18148,34,1,48,-680,-16216,-2404,1340,-7376,-15556,200,Sad
18147,34,1,48,-1956,-16408,-2280,1340,-7376,-15556,200,Sad
18146,34,1,48,-1632,-16360,-2308,1296,-7312,-15652,200,Sad
18145,34,1,76,-1512,-16428,-2388,1264,-7372,-15556,200,Fear
18144,34,1,48,-1512,-16420,-2608,1184,-7428,-15680,200,Fear
18143,-1,-1,76,-1,-1,-1,1184,-7428,-15680,200,Fear
18142,34,1,76,-1512,-16428,-2388,-1,-1,-1,200,Fear
18141,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
18140,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
1814,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
18139,34,1,76,-1260,-16584,-2448,-1,-1,-1,200,Fear
18138,-1,-1,76,-1,-1,-1,1260,-7448,-15648,200,Fear
18137,34,1,76,-1428,-16468,-2328,1260,-7448,-15648,200,Fear
18136,34,1,76,-1260,-16584,-2448,1208,-7388,-15592,200,Fear
18135,-1,-1,76,-1,-1,-1,1208,-7388,-15592,200,Fear
18134,34,1,76,-1428,-16468,-2328,-1,-1,-1,200,Fear
18133,34,1,76,-1416,-16432,-2316,-1,-1,-1,200,Fear
18132,-1,-1,76,-1,-1,-1,1236,-7380,-15588,200,Fear
18131,-1,-1,76,-1,-1,-1,1236,-7380,-15588,200,Fear
18130,34,1,76,-1416,-16432,-2316,-1,-1,-1,200,Fear
1813,32,1,72,5284,2652,14564,2204,-6172,-15984,200,Fear
18129,34,1,76,-1356,-16452,-2472,-1,-1,-1,200,Fear
18128,-1,-1,76,-1,-1,-1,1324,-7456,-15680,200,Fear
18127,-1,-1,76,-1,-1,-1,1324,-7456,-15680,200,Fear
18126,34,1,76,-1356,-16452,-2472,-1,-1,-1,200,Fear
18125,34,1,76,-1504,-16472,-2424,-1,-1,-1,200,Fear
18124,-1,-1,76,-1,-1,-1,1224,-7480,-15712,200,Fear
18123,-1,-1,76,-1,-1,-1,1224,-7480,-15712,200,Fear
18122,34,1,76,-1504,-16472,-2424,-1,-1,-1,200,Fear
18121,34,1,76,-1372,-16444,-2324,-1,-1,-1,200,Fear
18120,-1,-1,76,-1,-1,-1,1160,-7444,-15632,150,Fear
1812,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
18119,34,1,76,-1364,-16468,-2488,1160,-7444,-15632,150,Fear
18118,34,1,76,-1372,-16444,-2324,1144,-7424,-15544,150,Fear
18117,34,1,76,-1408,-16488,-2420,1144,-7424,-15544,150,Fear
18116,34,1,76,-1364,-16468,-2488,1240,-7400,-15572,150,Fear
18115,34,1,76,-1364,-16472,-2332,1172,-7372,-15664,150,Angry
18114,34,1,76,-1384,-16472,-2320,1284,-7396,-15788,150,Angry
18113,34,1,76,-1432,-16404,-2308,1284,-7396,-15788,150,Angry
18112,34,1,76,-1364,-16472,-2332,1228,-7368,-15616,150,Angry
18111,-1,1,76,-1,-1,-1,1228,-7368,-15616,150,Angry
18110,34,1,76,-1432,-16404,-2308,1252,-7460,-15672,150,Angry
1811,32,1,72,6196,2820,14300,2244,-6576,-15548,200,Fear
18109,34,1,56,-1424,-16528,-2424,1252,-7460,-15672,150,Angry
18108,-1,1,76,-1,-1,-1,1244,-7476,-15700,150,Angry
18107,33,1,56,-1372,-16408,-2336,1244,-7476,-15700,150,Angry
18106,34,1,56,-1424,-16528,-2424,1180,-7436,-15528,150,Angry
18105,33,1,56,-1476,-16516,-2416,-1,-1,-1,150,Happy
18104,-1,-1,56,-1,-1,-1,1384,-7432,-15692,150,Happy
18103,-1,1,56,-1,-1,-1,1384,-7432,-15692,150,Happy
18102,33,1,56,-1476,-16516,-2416,1284,-7396,-15604,150,Happy
18101,33,-1,56,-1524,-16536,-2384,1284,-7396,-15604,150,Happy
18100,-1,1,56,-1,-1,-1,-1,-1,-1,150,Happy
1810,-1,1,72,-1,-1,-1,2160,-6692,-15740,200,Fear
181,33,1,56,-1440,-16472,-2552,1316,-7368,-15556,150,Happy
18099,-1,1,56,-1,-1,-1,-1,-1,-1,150,Happy
18098,33,-1,56,-1524,-16536,-2384,1284,-7372,-15720,150,Happy
18097,33,-1,56,-1400,-16408,-2468,1284,-7372,-15720,150,Happy
18096,-1,1,56,-1,-1,-1,-1,-1,-1,150,Happy
18095,-1,1,56,-1,-1,-1,-1,-1,-1,150,Happy
18094,33,-1,56,-1400,-16408,-2468,1248,-7368,-15684,150,Happy
18093,-1,1,56,-1,-1,-1,1248,-7368,-15684,150,Happy
18092,-1,1,56,-1,-1,-1,1168,-7396,-15620,150,Happy
18091,33,-1,56,-1452,-16408,-2324,1168,-7396,-15620,150,Happy
18090,-1,1,56,-1,-1,-1,-1,-1,-1,150,Happy
1809,32,-1,72,5948,2864,14548,-1,-1,-1,200,Fear
18089,33,1,56,-1440,-16472,-2552,-1,-1,-1,150,Happy
18088,33,-1,56,-1452,-16408,-2324,1316,-7368,-15556,150,Happy
18087,-1,-1,56,-1,-1,-1,1316,-7368,-15556,150,Happy
18086,33,1,56,-1440,-16472,-2552,-1,-1,-1,150,Happy
18085,33,-1,56,-1156,-16440,-2400,-1,-1,-1,150,Happy
18084,-1,-1,56,-1,-1,-1,-1,-1,-1,100,Happy
18083,-1,1,56,-1,-1,-1,-1,-1,-1,100,Happy
18082,33,-1,56,-1156,-16440,-2400,1184,-7360,-15592,100,Happy
18081,33,1,56,-956,-16524,-2408,1184,-7360,-15592,100,Happy
18080,-1,1,56,-1,-1,-1,1280,-7456,-15660,100,Happy
1808,-1,1,72,-1,-1,-1,2400,-6376,-15636,200,Fear
18079,33,1,56,-1200,-16484,-2312,1280,-7456,-15660,100,Happy
18078,33,1,56,-956,-16524,-2408,1232,-7308,-15608,100,Happy
18077,33,1,56,-1236,-16428,-2328,1232,-7308,-15608,100,Happy
18076,33,1,56,-1200,-16484,-2312,1224,-7336,-15616,100,Happy
18075,33,1,56,-1224,-16548,-2432,1224,-7336,-15616,100,Happy
18074,33,1,56,-1236,-16428,-2328,1172,-7372,-15568,100,Happy
18073,33,1,56,-1372,-16516,-2368,1172,-7372,-15568,100,Happy
18072,33,1,56,-1224,-16548,-2432,1204,-7540,-15648,100,Happy
18071,-1,-1,56,-1,-1,-1,1204,-7540,-15648,100,Happy
18070,33,1,56,-1372,-16516,-2368,-1,-1,-1,100,Happy
1807,32,-1,72,5884,2800,14648,-1,-1,-1,200,Fear
18069,33,1,56,-1284,-16400,-2200,-1,-1,-1,100,Happy
18068,-1,-1,56,-1,-1,-1,1260,-7456,-15572,100,Happy
18067,-1,1,56,-1,-1,-1,1260,-7456,-15572,100,Happy
18066,33,1,56,-1284,-16400,-2200,1244,-7464,-15592,100,Happy
18065,33,1,56,-1392,-16512,-2224,1244,-7464,-15592,100,Happy
18064,-1,1,56,-1,-1,-1,1228,-7456,-15624,100,Happy
18063,-1,1,56,-1,-1,-1,1228,-7456,-15624,100,Happy
18062,33,1,56,-1392,-16512,-2224,1208,-7420,-15748,100,Happy
18061,33,1,56,-1476,-16452,-2328,1208,-7420,-15748,100,Happy
18060,-1,1,56,-1,-1,-1,1284,-7392,-15572,100,Happy
1806,-1,1,72,-1,-1,-1,1968,-6396,-15716,200,Fear
18059,32,-1,56,-1800,-16288,-2368,1284,-7392,-15572,100,Happy
18058,33,1,56,-1476,-16452,-2328,-1,-1,-1,100,Happy
18057,-1,1,56,-1,-1,-1,-1,-1,-1,100,Happy
18056,32,-1,56,-1800,-16288,-2368,1228,-7404,-15648,100,Happy
18055,33,-1,56,-1660,-16460,-2268,1228,-7404,-15648,100,Happy
18054,-1,1,56,-1,-1,-1,-1,-1,-1,100,Happy
18053,32,1,56,-1792,-16516,-2356,-1,-1,-1,100,Happy
18052,33,-1,56,-1660,-16460,-2268,1224,-7304,-15400,100,Happy
18051,-1,1,56,-1,-1,-1,1224,-7304,-15400,100,Happy
18050,32,1,56,-1792,-16516,-2356,1204,-7308,-15484,100,Happy
1805,32,1,72,5956,2968,14496,2216,-6300,-15688,200,Fear
18049,32,-1,56,-1344,-16412,-2324,1204,-7308,-15484,100,Happy
18048,-1,1,56,-1,-1,-1,-1,-1,-1,100,Happy
18047,32,1,56,-1280,-16472,-2240,-1,-1,-1,100,Happy
18046,32,-1,56,-1344,-16412,-2324,1344,-7384,-15648,100,Happy
18045,36,-1,56,-908,-16544,-2308,1284,-7380,-15716,250,Sad
18044,36,1,56,-852,-16512,-2452,-1,-1,-1,250,Sad
18043,36,1,56,-832,-16524,-2268,-1,-1,-1,250,Sad
18042,36,-1,56,-908,-16544,-2308,1180,-7428,-15856,250,Sad
18041,36,-1,56,-780,-16584,-2256,1180,-7428,-15856,250,Sad
18040,36,1,56,-832,-16524,-2268,-1,-1,-1,250,Sad
1804,32,1,72,6452,3148,14588,2000,-6412,-15960,200,Fear
18039,-1,1,56,-1,-1,-1,-1,-1,-1,250,Sad
18038,36,-1,56,-780,-16584,-2256,1192,-7400,-15796,250,Sad
18037,36,-1,56,-784,-16512,-2440,1192,-7400,-15796,250,Sad
18036,-1,1,56,-1,-1,-1,-1,-1,-1,250,Sad
18035,36,-1,56,-836,-16524,-2236,-1,-1,-1,250,Sad
18034,36,-1,56,-784,-16512,-2440,-1,-1,-1,250,Sad
18033,36,1,56,-808,-16596,-2424,1300,-7328,-15760,250,Fear
18032,-1,1,56,-1,-1,-1,1192,-7456,-15552,250,Fear
18031,-1,-1,56,-1,-1,-1,1192,-7456,-15552,250,Fear
18030,36,1,56,-808,-16596,-2424,-1,-1,-1,250,Fear
1803,32,1,64,6264,3028,14612,2220,-6488,-15984,200,Fear
18029,36,1,56,-844,-16516,-2412,-1,-1,-1,250,Fear
18028,-1,-1,56,-1,-1,-1,1136,-7356,-15648,250,Fear
18027,36,1,56,-900,-16460,-2356,1136,-7356,-15648,250,Fear
18026,36,1,56,-844,-16516,-2412,1112,-7372,-15540,250,Fear
18025,35,1,56,-852,-16520,-2368,1112,-7372,-15540,250,Fear
18024,36,1,56,-900,-16460,-2356,1228,-7484,-15812,250,Fear
18023,35,1,56,-828,-16548,-2400,1228,-7484,-15812,250,Fear
18022,35,1,56,-852,-16520,-2368,1140,-7436,-15688,250,Fear
18021,36,1,56,-824,-16472,-2496,1140,-7436,-15688,250,Fear
18020,35,1,56,-828,-16548,-2400,1092,-7352,-15540,250,Fear
1802,-1,1,64,-1,-1,-1,2140,-6420,-16156,200,Fear
18019,-1,-1,56,-1,-1,-1,1092,-7352,-15540,250,Fear
18018,36,1,56,-824,-16472,-2496,-1,-1,-1,250,Fear
18017,-1,-1,56,-1,-1,-1,1276,-7376,-15668,250,Sad
18016,36,1,56,-848,-16436,-2364,-1,-1,-1,250,Sad
18015,36,1,56,-928,-16516,-2312,-1,-1,-1,250,Sad
18014,-1,-1,56,-1,-1,-1,1268,-7372,-15800,250,Sad
18013,-1,-1,56,-1,-1,-1,1268,-7372,-15800,250,Sad
18012,36,1,56,-928,-16516,-2312,-1,-1,-1,250,Sad
18011,35,1,56,-804,-16540,-2324,-1,-1,-1,250,Sad
18010,-1,-1,56,-1,-1,-1,1192,-7440,-15580,200,Sad
1801,32,1,64,6280,2932,14392,2176,-6328,-16060,200,Fear
18009,35,1,56,-840,-16524,-2476,1192,-7440,-15580,200,Sad
18008,35,1,56,-804,-16540,-2324,1180,-7348,-15660,200,Sad
18007,36,-1,56,-880,-16532,-2400,1180,-7348,-15660,200,Sad
18006,35,1,56,-840,-16524,-2476,-1,-1,-1,200,Sad
18005,-1,1,56,-1,-1,-1,-1,-1,-1,200,Sad
18004,36,-1,56,-880,-16532,-2400,1300,-7396,-15480,200,Sad
18003,35,1,56,-908,-16568,-2472,1300,-7396,-15480,200,Sad
18002,-1,1,56,-1,-1,-1,1240,-7364,-15652,200,Sad
18001,-1,-1,56,-1,-1,-1,1240,-7364,-15652,200,Sad
18000,35,1,56,-908,-16568,-2472,-1,-1,-1,200,Sad
1800,32,-1,64,6148,3024,14496,-1,-1,-1,200,Fear
180,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Happy
18,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Angry
17999,35,1,56,-816,-16528,-2344,-1,-1,-1,200,Sad
17998,-1,-1,56,-1,-1,-1,1260,-7472,-15616,200,Sad
17997,-1,-1,56,-1,-1,-1,1260,-7472,-15616,200,Sad
17996,35,1,56,-816,-16528,-2344,-1,-1,-1,200,Sad
17995,35,1,56,-836,-16488,-2328,-1,-1,-1,200,Sad
17994,-1,-1,56,-1,-1,-1,1156,-7324,-15568,200,Sad
17993,-1,-1,56,-1,-1,-1,1156,-7324,-15568,200,Sad
17992,35,1,56,-836,-16488,-2328,-1,-1,-1,200,Sad
17991,35,1,56,-792,-16460,-2456,-1,-1,-1,200,Sad
17990,-1,-1,56,-1,-1,-1,1312,-7404,-15608,200,Sad
1799,32,1,64,5936,2836,14688,2032,-6580,-15988,150,Fear
17989,-1,-1,56,-1,-1,-1,1312,-7404,-15608,200,Sad
17988,35,1,56,-792,-16460,-2456,-1,-1,-1,200,Sad
17987,35,1,56,-800,-16428,-2200,-1,-1,-1,200,Sad
17986,-1,-1,56,-1,-1,-1,1168,-7468,-15460,200,Sad
17985,35,1,56,-728,-16596,-2384,1168,-7468,-15460,200,Sad
17984,35,1,56,-800,-16428,-2200,1220,-7412,-15676,200,Sad
17983,35,1,56,-904,-16524,-2288,1204,-7360,-15664,200,Fear
17982,35,1,56,-776,-16460,-2332,1128,-7344,-15600,200,Fear
17981,35,1,56,-856,-16468,-2400,1128,-7344,-15600,200,Fear
17980,35,1,56,-904,-16524,-2288,1224,-7212,-15496,200,Fear
1798,32,1,64,6332,2880,14648,2136,-6528,-15836,150,Fear
17979,35,1,56,-880,-16508,-2380,1224,-7212,-15496,200,Fear
17978,35,1,56,-856,-16468,-2400,1256,-7324,-15676,200,Fear
17977,35,1,56,-936,-16584,-2404,1256,-7324,-15676,200,Fear
17976,35,1,56,-880,-16508,-2380,1268,-7252,-15508,200,Fear
17975,35,1,56,-736,-16580,-2308,1268,-7252,-15508,200,Fear
17974,35,1,56,-936,-16584,-2404,1236,-7440,-15672,200,Fear
17973,35,1,56,-832,-16508,-2216,1236,-7440,-15672,200,Fear
17972,35,1,56,-736,-16580,-2308,1268,-7236,-15784,150,Fear
17971,-1,1,56,-1,-1,-1,1268,-7236,-15784,150,Fear
17970,35,1,56,-832,-16508,-2216,1348,-7340,-15748,150,Fear
1797,32,-1,64,5884,3096,14556,-1,-1,-1,150,Fear
17969,35,-1,56,-896,-16564,-2304,1212,-7368,-15468,150,Angry
17968,35,1,56,-728,-16504,-2152,-1,-1,-1,150,Angry
17967,35,1,56,-824,-16596,-2288,-1,-1,-1,150,Angry
17966,35,-1,56,-896,-16564,-2304,1232,-7352,-15604,150,Angry
17965,-1,1,56,-1,-1,-1,1232,-7352,-15604,150,Angry
17964,35,1,56,-824,-16596,-2288,1196,-7404,-15712,150,Angry
17963,35,1,56,-856,-16460,-2308,1236,-7356,-15636,150,Happy
17962,35,1,56,-880,-16492,-2344,1156,-7360,-15620,150,Happy
17961,-1,-1,56,-1,-1,-1,1156,-7360,-15620,150,Happy
17960,35,1,56,-856,-16460,-2308,-1,-1,-1,150,Happy
1796,-1,1,76,-1,-1,-1,1976,-6748,-15880,150,Angry
17959,35,-1,56,-736,-16528,-2368,-1,-1,-1,150,Happy
17958,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Happy
17957,-1,1,56,-1,-1,-1,-1,-1,-1,150,Happy
17956,35,-1,56,-736,-16528,-2368,1156,-7384,-15700,150,Happy
17955,35,-1,56,-672,-16604,-2420,1156,-7384,-15700,150,Happy
17954,-1,1,56,-1,-1,-1,-1,-1,-1,150,Happy
17953,-1,1,56,-1,-1,-1,-1,-1,-1,150,Happy
17952,35,-1,56,-672,-16604,-2420,1276,-7336,-15636,150,Happy
17951,35,1,56,-1052,-16436,-2220,1276,-7336,-15636,150,Happy
17950,-1,1,56,-1,-1,-1,1260,-7404,-15664,150,Happy
1795,32,-1,76,6836,2632,14892,-1,-1,-1,150,Angry
17949,35,-1,56,-980,-16524,-2420,1260,-7404,-15664,150,Happy
17948,35,1,56,-1052,-16436,-2220,-1,-1,-1,150,Happy
17947,35,1,56,-940,-16504,-2248,-1,-1,-1,150,Happy
17946,35,-1,56,-980,-16524,-2420,1184,-7452,-15580,150,Happy
17945,35,-1,56,-932,-16460,-2340,1184,-7452,-15580,150,Happy
17944,35,1,56,-940,-16504,-2248,-1,-1,-1,150,Happy
17943,35,1,56,-804,-16564,-2272,-1,-1,-1,150,Happy
17942,35,-1,56,-932,-16460,-2340,1304,-7276,-15704,150,Happy
17941,-1,1,56,-1,-1,-1,1304,-7276,-15704,150,Happy
17940,35,1,56,-804,-16564,-2272,1248,-7372,-15664,150,Happy
1794,-1,1,76,-1,-1,-1,2300,-6680,-16032,150,Angry
17939,35,1,56,-820,-16620,-2408,1248,-7372,-15664,150,Happy
17938,-1,1,56,-1,-1,-1,1312,-7368,-15564,150,Happy
17937,35,1,56,-752,-16472,-2296,1312,-7368,-15564,150,Happy
17936,35,1,56,-820,-16620,-2408,1216,-7328,-15776,100,Happy
17935,35,1,56,-732,-16564,-2268,1216,-7328,-15776,100,Happy
17934,35,1,56,-752,-16472,-2296,1320,-7376,-15556,100,Happy
17933,35,1,56,-796,-16632,-2376,1320,-7376,-15556,100,Happy
17932,35,1,56,-732,-16564,-2268,1208,-7328,-15604,100,Happy
17931,35,1,56,-876,-16524,-2224,1208,-7328,-15604,100,Happy
17930,35,1,56,-796,-16632,-2376,1232,-7412,-15712,100,Happy
1793,32,1,76,5380,3156,14812,1968,-6680,-15968,150,Angry
17929,35,-1,56,-952,-16460,-2380,1232,-7412,-15712,100,Happy
17928,35,1,56,-876,-16524,-2224,-1,-1,-1,100,Happy
17927,-1,1,56,-1,-1,-1,-1,-1,-1,100,Happy
17926,35,-1,56,-952,-16460,-2380,1232,-7420,-15644,100,Happy
17925,35,1,64,-880,-16664,-2400,1232,-7420,-15644,100,Happy
17924,-1,1,56,-1,-1,-1,1112,-7428,-15548,100,Happy
17923,34,1,64,-884,-16660,-2464,1112,-7428,-15548,100,Happy
17922,35,1,64,-880,-16664,-2400,1168,-7384,-15588,100,Happy
17921,-1,-1,64,-1,-1,-1,1168,-7384,-15588,100,Happy
17920,34,1,64,-884,-16660,-2464,-1,-1,-1,100,Happy
1792,-1,1,76,-1,-1,-1,2052,-7160,-16288,150,Angry
17919,34,-1,64,-748,-16544,-2356,-1,-1,-1,100,Happy
17918,-1,-1,64,-1,-1,-1,-1,-1,-1,100,Happy
17917,-1,1,64,-1,-1,-1,-1,-1,-1,100,Happy
17916,34,-1,64,-748,-16544,-2356,1244,-7324,-15708,100,Happy
17915,34,-1,64,-896,-16504,-2332,1244,-7324,-15708,100,Happy
17914,-1,1,64,-1,-1,-1,-1,-1,-1,100,Happy
17913,-1,1,64,-1,-1,-1,-1,-1,-1,100,Happy
17912,34,-1,64,-896,-16504,-2332,1220,-7208,-15696,100,Happy
17911,35,-1,64,-820,-16560,-2388,1220,-7208,-15696,100,Happy
17910,-1,1,64,-1,-1,-1,-1,-1,-1,100,Happy
1791,32,1,76,5740,3004,14652,2040,-6536,-16368,150,Angry
17909,-1,1,64,-1,-1,-1,-1,-1,-1,100,Happy
17908,35,-1,64,-820,-16560,-2388,1332,-7336,-15616,100,Happy
17907,34,-1,64,-904,-16488,-2292,1332,-7336,-15616,100,Happy
17906,-1,1,64,-1,-1,-1,-1,-1,-1,100,Happy
17905,34,1,64,-784,-16624,-2376,-1,-1,-1,100,Happy
17904,34,-1,64,-904,-16488,-2292,1252,-7404,-15816,100,Happy
17903,-1,-1,64,-1,-1,-1,1252,-7404,-15816,100,Happy
17902,34,1,64,-784,-16624,-2376,-1,-1,-1,100,Happy
17901,34,1,64,-564,-16492,-2444,-1,-1,-1,100,Happy
17900,-1,-1,64,-1,-1,-1,1244,-7380,-15496,100,Happy
1790,32,1,76,5796,2920,14788,2420,-6880,-15832,150,Angry
179,33,-1,56,-1156,-16440,-2400,-1,-1,-1,100,Happy
17899,35,-1,64,-580,-16536,-2324,1244,-7380,-15496,100,Happy
17898,34,1,64,-564,-16492,-2444,-1,-1,-1,100,Happy
17897,35,1,72,-800,-16424,-2364,-1,-1,-1,250,Sad
17896,-1,-1,72,-1,-1,-1,1276,-7480,-15616,250,Sad
17895,-1,-1,72,-1,-1,-1,1276,-7480,-15616,250,Sad
17894,35,1,72,-800,-16424,-2364,-1,-1,-1,250,Sad
17893,35,1,72,-860,-16440,-2340,-1,-1,-1,250,Sad
17892,-1,-1,72,-1,-1,-1,1208,-7384,-15712,250,Sad
17891,-1,-1,72,-1,-1,-1,1208,-7384,-15712,250,Sad
17890,35,1,72,-860,-16440,-2340,-1,-1,-1,250,Sad
1789,-1,1,76,-1,-1,-1,2144,-6976,-15808,150,Angry
17889,35,1,72,-808,-16620,-2452,-1,-1,-1,250,Sad
17888,-1,-1,72,-1,-1,-1,1172,-7324,-15508,250,Sad
17887,35,1,72,-772,-16500,-2316,1172,-7324,-15508,250,Sad
17886,35,1,72,-808,-16620,-2452,1288,-7460,-15576,250,Sad
17885,-1,-1,72,-1,-1,-1,1288,-7460,-15576,250,Sad
17884,35,1,72,-772,-16500,-2316,-1,-1,-1,250,Sad
17883,35,1,72,-860,-16476,-2616,-1,-1,-1,250,Sad
17882,-1,-1,72,-1,-1,-1,1204,-7440,-15620,250,Sad
17881,35,1,72,-1160,-16480,-2412,1204,-7440,-15620,250,Sad
17880,35,1,72,-860,-16476,-2616,1220,-7424,-15624,250,Sad
1788,32,1,76,5736,2860,14660,2472,-6584,-15952,150,Angry
17879,-1,1,72,-1,-1,-1,1220,-7424,-15624,250,Sad
17878,35,1,72,-1160,-16480,-2412,1144,-7416,-15528,250,Sad
17877,35,1,72,-916,-16616,-2432,1144,-7416,-15528,250,Sad
17876,-1,1,72,-1,-1,-1,1192,-7332,-15728,250,Sad
17875,-1,-1,72,-1,-1,-1,1192,-7332,-15728,250,Sad
17874,35,1,72,-916,-16616,-2432,-1,-1,-1,250,Sad
17873,35,1,72,-980,-16568,-2408,-1,-1,-1,250,Sad
17872,-1,-1,72,-1,-1,-1,1224,-7300,-15560,250,Sad
17871,-1,1,72,-1,-1,-1,1224,-7300,-15560,250,Sad
17870,35,1,72,-980,-16568,-2408,1364,-7284,-15616,250,Sad
1787,-1,1,76,-1,-1,-1,2180,-6652,-15752,150,Angry
17869,35,1,72,-1028,-16468,-2452,1364,-7284,-15616,250,Sad
17868,-1,1,72,-1,-1,-1,1172,-7356,-15632,250,Sad
17867,-1,1,72,-1,-1,-1,1172,-7356,-15632,250,Sad
17866,35,1,72,-1028,-16468,-2452,1216,-7512,-15616,250,Sad
17865,34,1,72,-976,-16504,-2344,1216,-7512,-15616,250,Sad
17864,-1,1,72,-1,-1,-1,1284,-7460,-15636,250,Sad
17863,-1,1,72,-1,-1,-1,1284,-7460,-15636,250,Sad
17862,34,1,72,-976,-16504,-2344,1168,-7388,-15480,250,Sad
17861,34,1,72,-924,-16496,-2308,1168,-7388,-15480,250,Sad
17860,-1,1,72,-1,-1,-1,1280,-7344,-15704,250,Sad
1786,32,-1,76,5728,2888,14816,-1,-1,-1,150,Angry
17859,35,-1,72,-1016,-16460,-2420,1280,-7344,-15704,250,Sad
17858,34,1,72,-924,-16496,-2308,-1,-1,-1,200,Sad
17857,35,1,72,-1072,-16532,-2468,-1,-1,-1,200,Sad
17856,35,-1,72,-1016,-16460,-2420,1148,-7448,-15648,200,Sad
17855,34,1,72,-1024,-16560,-2468,1148,-7448,-15648,200,Sad
17854,35,1,72,-1072,-16532,-2468,1268,-7404,-15652,200,Sad
17853,34,1,72,-932,-16572,-2436,1268,-7404,-15652,200,Sad
17852,34,1,72,-1024,-16560,-2468,1276,-7288,-15676,200,Sad
17851,34,1,72,-980,-16512,-2580,-1,-1,-1,200,Fear
17850,34,-1,72,-1088,-16548,-2396,1164,-7368,-15728,200,Fear
1785,-1,1,76,-1,-1,-1,2120,-6640,-15980,150,Angry
17849,34,1,72,-1076,-16492,-2368,1164,-7368,-15728,200,Fear
17848,34,1,72,-980,-16512,-2580,1280,-7336,-15748,200,Fear
17847,-1,-1,72,-1,-1,-1,1280,-7336,-15748,200,Fear
17846,34,1,72,-1076,-16492,-2368,-1,-1,-1,200,Fear
17845,-1,1,72,-1,-1,-1,-1,-1,-1,200,Fear
17844,-1,-1,72,-1,-1,-1,1372,-7288,-15796,200,Fear
17843,34,-1,72,-1064,-16548,-2376,1372,-7288,-15796,200,Fear
17842,-1,1,72,-1,-1,-1,-1,-1,-1,200,Fear
17841,34,1,72,-1224,-16504,-2416,-1,-1,-1,200,Fear
